,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
1440,5331174,Private room,27627552,2015-02-12,100%,0.66,10.0,10.0,10.0,10.0,10.0,98.0,60.0,,69002,29
1445,5351902,Private room,27739187,2015-02-14,100%,0.22,10.0,9.0,10.0,10.0,9.0,96.0,45.0,$0.00,69007,10
1446,5371808,Private room,27846005,2015-02-16,,1.79,9.0,10.0,10.0,10.0,8.0,87.0,40.0,$0.00,69002,74
1447,5383607,Private room,14803034,2014-04-27,95%,0.12,10.0,10.0,10.0,10.0,10.0,95.0,65.0,,69006,4
1456,5462787,Private room,17447931,2014-06-30,100%,0.14,9.0,9.0,10.0,9.0,10.0,96.0,40.0,$10.00,69008,6
1463,5496034,Private room,11836723,2014-02-01,100%,0.39,9.0,10.0,10.0,10.0,9.0,95.0,26.0,$10.00,69008,13
1464,5496213,Private room,11836723,2014-02-01,100%,0.67,9.0,9.0,10.0,10.0,9.0,94.0,25.0,$10.00,69008,26
1472,5530313,Private room,28679175,2015-03-03,,1.48,10.0,10.0,10.0,10.0,10.0,96.0,30.0,,69009,65
1475,5563251,Private room,8580803,2013-09-02,100%,0.16,10.0,10.0,10.0,10.0,10.0,100.0,100.0,,69004,1
1498,5689848,Private room,10332810,2013-11-29,100%,0.41,9.0,9.0,10.0,10.0,9.0,92.0,65.0,,69009,18
1501,5716885,Private room,14967299,2014-05-01,,0.72,9.0,10.0,10.0,10.0,10.0,91.0,45.0,$0.00,69002,32
1506,5735035,Private room,29739573,2015-03-21,100%,0.56,10.0,10.0,10.0,10.0,10.0,98.0,25.0,,69003,23
1516,5788170,Private room,30031947,2015-03-26,100%,0.42,9.0,9.0,10.0,9.0,9.0,88.0,37.0,,69007,17
1544,5923986,Private room,30760495,2015-04-07,81%,3.96,9.0,9.0,9.0,9.0,9.0,85.0,21.0,,69003,148
1551,5957152,Private room,18032709,2014-07-13,0%,0.56,9.0,9.0,10.0,10.0,9.0,88.0,40.0,,69005,10
1552,5962402,Private room,1653643,2012-01-25,,0.14,9.0,10.0,10.0,10.0,9.0,93.0,35.0,,69003,6
1554,5973161,Private room,13765480,2014-04-01,,0.12,8.0,10.0,10.0,9.0,7.0,88.0,35.0,,69006,5
1564,6013785,Private room,24459413,2014-12-03,67%,2.25,10.0,9.0,10.0,10.0,10.0,97.0,30.0,,69003,66
1582,6085457,Private room,21966010,2014-09-30,82%,1.52,9.0,10.0,10.0,10.0,9.0,93.0,29.0,$10.00,69001,65
1588,6096588,Private room,10230359,2013-11-24,,0.23,10.0,9.0,10.0,10.0,10.0,98.0,150.0,,69009,10
1593,6118135,Private room,13162535,2014-03-15,100%,0.36,10.0,10.0,10.0,10.0,10.0,97.0,45.0,$15.00,69008,14
1594,6122837,Private room,26886246,2015-01-29,,0.09,9.0,9.0,10.0,10.0,10.0,90.0,25.0,,69007,4
1596,6129943,Private room,31269829,2015-04-15,100%,0.4,9.0,9.0,10.0,10.0,10.0,96.0,31.0,$0.00,69009,16
1602,6139038,Private room,31847190,2015-04-24,,0.03,8.0,8.0,10.0,8.0,10.0,80.0,25.0,,69003,1
1607,6189710,Private room,15468307,2014-05-13,,0.31,9.0,10.0,10.0,10.0,10.0,100.0,45.0,$15.00,69003,4
1609,6198131,Private room,32142108,2015-04-28,,0.77,9.0,10.0,10.0,10.0,9.0,90.0,40.0,,69001,24
1613,6220564,Private room,32172831,2015-04-29,,0.06,2.0,6.0,2.0,2.0,6.0,20.0,30.0,,69005,2
1621,6257992,Private room,31255079,2015-04-15,,0.16,10.0,10.0,10.0,10.0,9.0,94.0,20.0,,69007,7
1627,6273471,Private room,32603067,2015-05-04,100%,0.14,10.0,10.0,10.0,10.0,10.0,95.0,25.0,$30.00,69003,4
1633,6288925,Private room,10230359,2013-11-24,,0.25,10.0,10.0,10.0,10.0,10.0,100.0,80.0,,69009,6
1635,6295156,Private room,22490310,2014-10-13,,0.05,9.0,8.0,9.0,8.0,8.0,80.0,100.0,,69007,2
1644,6371057,Private room,33199677,2015-05-12,,0.08,10.0,10.0,10.0,10.0,10.0,100.0,25.0,$10.00,69004,3
1645,6372784,Private room,33209078,2015-05-12,,1.64,9.0,10.0,10.0,10.0,10.0,93.0,35.0,,69006,69
1653,6418070,Private room,3522736,2012-09-10,40%,0.49,9.0,9.0,10.0,10.0,10.0,95.0,32.0,,69007,19
1657,6432474,Private room,286345,2010-11-13,,0.76,9.0,9.0,10.0,10.0,10.0,91.0,35.0,,69007,32
1683,6552202,Private room,29609522,2015-03-19,,2.29,10.0,9.0,10.0,10.0,10.0,92.0,27.0,,69002,95
1684,6553630,Private room,34275775,2015-05-26,100%,0.27,9.0,9.0,9.0,10.0,9.0,92.0,42.0,,69005,11
1695,6618523,Private room,25334038,2014-12-29,,0.17,10.0,9.0,9.0,9.0,9.0,89.0,28.0,,69002,7
1697,6625145,Private room,34675192,2015-05-31,100%,0.52,10.0,10.0,10.0,10.0,9.0,90.0,23.0,,69007,5
1707,6689208,Private room,35011058,2015-06-04,,0.42,10.0,9.0,10.0,10.0,10.0,96.0,31.0,,69007,17
1713,6725870,Private room,7442186,2013-07-12,100%,0.83,9.0,9.0,10.0,9.0,9.0,90.0,35.0,$20.00,69007,32
1721,6744840,Private room,18805464,2014-07-24,90%,0.49,10.0,10.0,9.0,10.0,10.0,94.0,48.0,,69001,20
1726,6756856,Private room,35375597,2015-06-09,,0.05,8.0,9.0,9.0,9.0,8.0,80.0,19.0,,69005,2
1728,6760535,Private room,35392874,2015-06-09,,0.23,10.0,10.0,10.0,10.0,10.0,98.0,45.0,,69005,9
1732,6778876,Private room,7017981,2013-06-20,,0.02,10.0,10.0,10.0,10.0,10.0,100.0,40.0,,69006,1
1744,6821666,Private room,29050432,2015-03-09,,0.02,8.0,8.0,8.0,8.0,8.0,80.0,55.0,,69003,1
1759,6863546,Private room,32046668,2015-04-27,,0.89,10.0,10.0,10.0,10.0,10.0,97.0,80.0,,69003,36
1771,6892582,Private room,7061754,2013-06-23,100%,0.23,10.0,10.0,10.0,9.0,10.0,93.0,65.0,$6.00,69002,9
1772,6892933,Private room,7061754,2013-06-23,100%,1.13,10.0,10.0,10.0,10.0,10.0,97.0,48.0,$6.00,69002,43
1773,6893162,Private room,7061754,2013-06-23,100%,1.21,10.0,10.0,10.0,10.0,10.0,97.0,48.0,$6.00,69002,47
1778,6914318,Private room,14809773,2014-04-27,70%,0.08,10.0,9.0,10.0,10.0,9.0,87.0,30.0,,69005,3
1793,6962907,Private room,36508617,2015-06-23,,0.23,9.0,9.0,10.0,10.0,8.0,87.0,25.0,$10.00,69005,7
1803,7008073,Private room,36738684,2015-06-25,,0.02,8.0,6.0,10.0,8.0,8.0,80.0,30.0,,69006,1
1808,7033041,Private room,36871539,2015-06-27,,0.12,9.0,10.0,8.0,8.0,5.0,76.0,15.0,,69006,5
1810,7033353,Private room,21040314,2014-09-07,,0.03,10.0,10.0,10.0,10.0,10.0,100.0,35.0,,69007,1
1815,7054877,Private room,19764123,2014-08-10,100%,2.23,9.0,10.0,10.0,10.0,9.0,93.0,30.0,$5.00,69002,57
1819,7061204,Private room,37021403,2015-06-29,,0.76,9.0,9.0,9.0,9.0,8.0,83.0,30.0,,69001,31
1822,7082005,Private room,5275830,2013-03-01,89%,0.27,9.0,9.0,10.0,10.0,8.0,85.0,30.0,$20.00,69001,10
1827,7107083,Private room,37233615,2015-07-01,90%,1.15,9.0,10.0,10.0,10.0,9.0,88.0,49.0,$20.00,69001,44
1831,7114468,Private room,14809773,2014-04-27,70%,0.04,6.0,10.0,10.0,10.0,8.0,100.0,30.0,$0.00,69005,1
1832,7114605,Private room,14809773,2014-04-27,70%,0.15,9.0,10.0,9.0,10.0,10.0,90.0,30.0,,69005,6
1850,7190670,Private room,35999882,2015-06-16,,0.52,9.0,8.0,10.0,10.0,9.0,94.0,26.0,$7.00,69005,21
1852,7195702,Private room,16898069,2014-06-17,,0.15,9.0,9.0,9.0,8.0,8.0,80.0,20.0,$5.00,69007,6
1855,7201814,Private room,37709315,2015-07-06,100%,0.29,10.0,10.0,10.0,10.0,8.0,91.0,20.0,,69009,12
1858,7210252,Private room,29739573,2015-03-21,100%,0.78,10.0,10.0,10.0,10.0,10.0,98.0,25.0,,69003,32
1862,7221322,Private room,19832671,2014-08-11,,0.02,10.0,10.0,8.0,8.0,8.0,80.0,25.0,,69006,1
1866,7226291,Private room,5313755,2013-03-04,100%,0.64,10.0,10.0,10.0,10.0,10.0,96.0,27.0,$0.00,69004,19
1876,7241286,Private room,36915377,2015-06-28,,0.05,10.0,10.0,10.0,10.0,10.0,100.0,29.0,,69002,2
1882,7270319,Private room,2190714,2012-04-21,90%,2.98,10.0,10.0,10.0,10.0,10.0,95.0,25.0,,69001,120
1887,7285473,Private room,38151500,2015-07-11,,0.02,8.0,10.0,8.0,10.0,10.0,80.0,30.0,,69007,1
1898,7353590,Private room,10376695,2013-12-02,,0.02,,,,,,,22.0,,69005,1
1926,7453237,Private room,5099013,2013-02-15,100%,0.43,10.0,10.0,10.0,9.0,10.0,98.0,32.0,,69007,17
1932,7479036,Private room,38324146,2015-07-13,60%,0.25,10.0,9.0,10.0,10.0,9.0,94.0,55.0,,69007,10
1938,7491931,Private room,21743379,2014-09-24,,0.18,10.0,9.0,9.0,9.0,10.0,100.0,35.0,$15.00,69007,5
1939,7491996,Private room,17236720,2014-06-25,,0.57,8.0,10.0,10.0,10.0,10.0,100.0,65.0,,69006,1
1940,7504758,Private room,7006474,2013-06-19,,1.63,9.0,9.0,10.0,10.0,8.0,88.0,32.0,,69005,65
1942,7506850,Private room,39326051,2015-07-23,100%,0.37,9.0,10.0,10.0,10.0,10.0,89.0,40.0,,69008,15
1944,7513535,Private room,39358602,2015-07-23,,0.04,10.0,10.0,10.0,10.0,8.0,80.0,25.0,$40.00,69007,1
1946,7530701,Private room,39463449,2015-07-24,,2.43,10.0,10.0,10.0,10.0,10.0,99.0,55.0,$0.00,69006,72
1953,7555199,Private room,14809773,2014-04-27,70%,0.08,9.0,9.0,10.0,9.0,9.0,87.0,35.0,,69003,3
1965,7637124,Private room,14809773,2014-04-27,70%,0.36,10.0,10.0,10.0,10.0,10.0,100.0,35.0,,69003,1
1966,7639810,Private room,40088066,2015-07-31,0%,0.03,10.0,10.0,10.0,10.0,10.0,100.0,100.0,,69006,1
1968,7640553,Private room,25810642,2015-01-08,,0.05,10.0,10.0,10.0,10.0,10.0,100.0,30.0,,69001,2
1974,7658397,Private room,40196743,2015-08-01,92%,0.76,8.0,10.0,9.0,9.0,7.0,77.0,30.0,,69002,30
1979,7711137,Private room,2586728,2012-06-09,,0.09,10.0,10.0,10.0,10.0,10.0,100.0,33.0,,69007,3
1980,7721898,Private room,30087036,2015-03-27,100%,0.92,10.0,10.0,10.0,10.0,10.0,95.0,75.0,,69002,33
1983,7726478,Private room,20233894,2014-08-18,,0.32,9.0,10.0,9.0,10.0,10.0,93.0,28.0,$0.00,69007,9
1985,7728102,Private room,25540120,2015-01-03,,0.28,8.0,8.0,9.0,10.0,9.0,84.0,32.0,,69002,11
1991,7761659,Private room,40813772,2015-08-07,,0.03,10.0,10.0,10.0,10.0,8.0,100.0,50.0,$5.00,69009,1
1992,7765793,Private room,14883545,2014-04-29,,0.03,8.0,10.0,8.0,,,80.0,30.0,,69004,1
1998,7809972,Private room,6346276,2013-05-12,100%,0.54,10.0,10.0,10.0,10.0,9.0,96.0,49.0,$40.00,69006,21
2009,7833233,Private room,41250254,2015-08-12,100%,0.86,10.0,9.0,9.0,10.0,10.0,96.0,17.0,$5.00,69007,5
2012,7870597,Private room,14748617,2014-04-26,80%,3.79,10.0,10.0,10.0,10.0,10.0,92.0,25.0,,69008,150
2014,7878925,Private room,41531724,2015-08-15,100%,0.23,10.0,10.0,10.0,10.0,10.0,98.0,12.0,$0.00,69001,8
2015,7880442,Private room,39701389,2015-07-27,100%,0.52,9.0,9.0,10.0,10.0,9.0,88.0,45.0,,69003,20
2024,7908536,Private room,28904955,2015-03-07,,0.03,8.0,8.0,8.0,8.0,8.0,80.0,30.0,,69003,1
2038,8010158,Private room,40279238,2015-08-02,89%,0.71,9.0,9.0,10.0,10.0,10.0,95.0,34.0,,69009,21
2041,8024074,Private room,36614577,2015-06-24,,0.05,6.0,10.0,10.0,8.0,8.0,80.0,50.0,,69006,2
2042,8031320,Private room,40196743,2015-08-01,92%,0.41,9.0,10.0,10.0,10.0,8.0,89.0,22.0,,69002,16
2044,8040759,Private room,41802967,2015-08-18,,0.11,10.0,9.0,10.0,10.0,9.0,85.0,12.0,,69003,4
2051,8075893,Private room,6364252,2013-05-13,,0.18,10.0,9.0,9.0,9.0,9.0,91.0,40.0,$10.00,69001,7
2057,8111637,Private room,42832014,2015-08-29,100%,0.41,9.0,9.0,10.0,10.0,10.0,89.0,50.0,,69008,9
2071,8177006,Private room,43144186,2015-09-02,92%,0.47,8.0,9.0,9.0,10.0,10.0,90.0,55.0,$11.00,69003,18
2073,8198410,Private room,30331347,2015-03-31,,0.03,10.0,10.0,10.0,10.0,8.0,100.0,27.0,,69001,1
2074,8201079,Private room,2246753,2012-04-29,100%,0.8,9.0,9.0,10.0,10.0,9.0,89.0,25.0,$5.00,69007,31
2076,8202068,Private room,34275775,2015-05-26,100%,0.63,10.0,10.0,10.0,10.0,10.0,94.0,33.0,,69005,24
2079,8208160,Private room,41827798,2015-08-18,100%,0.52,10.0,9.0,10.0,10.0,10.0,91.0,32.0,$12.00,69003,20
2081,8220262,Private room,41354629,2015-08-13,,0.08,9.0,10.0,9.0,9.0,9.0,87.0,32.0,,69001,3
2087,8250237,Private room,43507960,2015-09-06,100%,4.31,10.0,10.0,10.0,10.0,10.0,99.0,38.0,,69005,167
2088,8250749,Private room,17612373,2014-07-03,,1.15,10.0,10.0,10.0,9.0,10.0,96.0,35.0,,69003,40
2091,8264031,Private room,21094220,2014-09-08,100%,1.08,9.0,10.0,10.0,10.0,10.0,94.0,37.0,,69005,42
2095,8278465,Private room,43648757,2015-09-08,100%,6.76,10.0,10.0,10.0,10.0,10.0,98.0,50.0,,69001,185
2106,8334709,Private room,43933978,2015-09-11,100%,0.27,9.0,10.0,10.0,10.0,10.0,91.0,22.0,$15.00,69007,9
2111,8348920,Private room,11988840,2014-02-06,90%,1.4,10.0,10.0,10.0,10.0,10.0,98.0,35.0,,69002,54
2124,8401437,Private room,44260955,2015-09-15,,0.27,10.0,10.0,10.0,10.0,9.0,98.0,120.0,$0.00,69001,8
2130,8416419,Private room,5916662,2013-04-14,100%,1.21,9.0,9.0,10.0,10.0,10.0,96.0,31.0,,69003,46
2139,8436047,Private room,1657336,2012-01-26,100%,0.27,10.0,10.0,10.0,10.0,9.0,100.0,26.0,$15.00,69006,7
2142,8440824,Private room,40387413,2015-08-03,100%,1.72,10.0,9.0,10.0,10.0,9.0,97.0,23.0,,69003,66
2144,8450433,Private room,44486046,2015-09-18,,4.39,10.0,10.0,10.0,10.0,10.0,98.0,38.0,,69002,163
2148,8467587,Private room,38529162,2015-07-15,100%,0.17,8.0,9.0,9.0,10.0,9.0,84.0,37.0,$5.00,69006,5
2160,8504066,Private room,44776757,2015-09-21,,2.92,9.0,9.0,9.0,10.0,8.0,89.0,48.0,,69004,35
2165,8530405,Private room,35694160,2015-06-13,100%,0.19,10.0,10.0,10.0,10.0,10.0,97.0,250.0,,69004,7
2166,8533183,Private room,7285971,2013-07-04,,2.37,10.0,10.0,10.0,10.0,10.0,94.0,35.0,,69006,90
2171,8546791,Private room,8580803,2013-09-02,100%,0.03,8.0,8.0,10.0,10.0,8.0,100.0,80.0,$15.00,69004,1
2172,8547348,Private room,477017,2011-04-01,100%,0.77,9.0,10.0,10.0,10.0,9.0,94.0,30.0,$0.00,69003,29
2176,8552316,Private room,19023983,2014-07-28,,0.03,10.0,10.0,10.0,10.0,10.0,100.0,40.0,,69007,1
2197,8590903,Private room,18404939,2014-07-19,70%,0.14,9.0,10.0,10.0,10.0,10.0,100.0,65.0,,69003,5
2200,8594794,Private room,21263213,2014-09-12,0%,0.24,9.0,9.0,9.0,6.0,9.0,67.0,24.0,$0.00,69007,3
2207,8608158,Private room,45287367,2015-09-28,100%,0.35,9.0,10.0,10.0,10.0,9.0,91.0,49.0,$0.00,69004,13
2208,8609413,Private room,45293140,2015-09-28,100%,0.9,9.0,9.0,10.0,10.0,9.0,89.0,39.0,$20.00,69001,34
2211,8617717,Private room,36296574,2015-06-20,97%,4.79,10.0,10.0,10.0,10.0,10.0,97.0,27.0,$5.00,69001,182
2222,8643875,Private room,11988840,2014-02-06,90%,0.53,10.0,10.0,9.0,9.0,9.0,96.0,35.0,,69002,20
2230,8665207,Private room,25692968,2015-01-06,,0.03,,,,,,100.0,43.0,,69007,1
2232,8665408,Private room,45525260,2015-10-01,,0.13,9.0,9.0,10.0,9.0,10.0,85.0,35.0,,69004,5
2237,8682828,Private room,7619818,2013-07-21,,0.08,9.0,9.0,10.0,9.0,9.0,93.0,35.0,$10.00,69004,3
2242,8693795,Private room,37171551,2015-06-30,,0.03,2.0,10.0,2.0,2.0,10.0,20.0,30.0,,69001,1
2243,8693849,Private room,29570755,2015-03-18,100%,3.24,10.0,10.0,10.0,10.0,10.0,99.0,50.0,,69002,120
2245,8695073,Private room,4363394,2012-12-09,100%,1.37,10.0,10.0,10.0,10.0,10.0,98.0,31.0,$0.00,69004,42
2251,8706633,Private room,45705066,2015-10-04,,0.53,9.0,10.0,10.0,10.0,9.0,97.0,40.0,,69002,20
2254,8709935,Private room,45719481,2015-10-04,,0.17,9.0,10.0,10.0,10.0,10.0,100.0,80.0,,69005,2
2276,8770502,Private room,15612713,2014-05-16,,0.32,10.0,10.0,10.0,10.0,10.0,97.0,24.0,,69007,12
2279,8773072,Private room,45992537,2015-10-07,90%,0.24,10.0,9.0,10.0,10.0,10.0,96.0,52.0,$0.00,69008,9
2283,8784924,Private room,46044232,2015-10-08,,1.05,9.0,10.0,10.0,10.0,10.0,99.0,110.0,$20.00,69005,31
2286,8790005,Private room,24070594,2014-11-23,100%,0.59,9.0,10.0,10.0,10.0,10.0,91.0,25.0,$0.00,69004,20
2289,8795392,Private room,15612713,2014-05-16,,0.34,10.0,10.0,10.0,10.0,10.0,98.0,25.0,,69007,13
2290,8795618,Private room,15612713,2014-05-16,,0.08,10.0,10.0,10.0,10.0,10.0,90.0,23.0,,69007,3
2293,8823792,Private room,38670182,2015-07-16,,0.13,8.0,8.0,10.0,10.0,9.0,90.0,30.0,,69007,5
2299,8837953,Private room,46285953,2015-10-11,90%,0.48,10.0,9.0,10.0,10.0,10.0,95.0,30.0,,69009,12
2305,8843434,Private room,15163808,2014-05-06,60%,0.51,10.0,10.0,10.0,10.0,10.0,100.0,25.0,$20.00,69003,10
2306,8851143,Private room,24225511,2014-11-27,,0.03,8.0,8.0,10.0,8.0,8.0,80.0,25.0,$7.00,69007,1
2315,8880102,Private room,10820276,2013-12-26,,3.14,9.0,10.0,9.0,9.0,9.0,83.0,29.0,$10.00,69002,116
2317,8881074,Private room,6678091,2013-06-01,,0.03,10.0,10.0,10.0,10.0,10.0,100.0,73.0,,69008,1
2322,8893077,Private room,45421565,2015-09-30,,0.08,9.0,9.0,9.0,9.0,9.0,87.0,25.0,,69007,3
2334,8913220,Private room,22802843,2014-10-21,,0.19,10.0,9.0,10.0,10.0,9.0,93.0,30.0,$5.00,69007,7
2339,8918082,Private room,45992537,2015-10-07,90%,1.58,10.0,9.0,10.0,10.0,10.0,97.0,32.0,,69008,59
2344,8945656,Private room,46760225,2015-10-17,67%,0.05,9.0,7.0,10.0,10.0,10.0,80.0,20.0,,69009,2
2356,8958666,Private room,12463926,2014-02-22,100%,0.9,10.0,10.0,10.0,10.0,10.0,98.0,45.0,$15.00,69007,26
2358,8961701,Private room,13460836,2014-03-23,,1.21,9.0,9.0,10.0,10.0,10.0,93.0,30.0,$10.00,69006,44
2361,8962620,Private room,13460836,2014-03-23,,1.21,10.0,9.0,10.0,10.0,10.0,93.0,25.0,$10.00,69006,44
2366,8964135,Private room,40255322,2015-08-02,,0.05,10.0,10.0,10.0,10.0,8.0,90.0,24.0,$5.00,69008,2
2377,8979524,Private room,12734769,2014-03-02,100%,1.27,10.0,10.0,10.0,10.0,8.0,84.0,20.0,$10.00,69001,14
2384,8984883,Private room,23447303,2014-11-07,,0.09,10.0,10.0,10.0,10.0,10.0,100.0,120.0,,69100,2
2387,8988175,Private room,6386970,2013-05-14,,0.57,9.0,9.0,10.0,10.0,10.0,92.0,35.0,,69003,21
2398,9002891,Private room,47017072,2015-10-20,100%,0.88,10.0,10.0,10.0,10.0,10.0,98.0,30.0,$0.00,69004,26
2409,9018238,Private room,47086664,2015-10-21,,0.05,10.0,10.0,10.0,10.0,10.0,100.0,22.0,,69001,2
2410,9018829,Private room,37983406,2015-07-09,,0.71,10.0,9.0,10.0,10.0,10.0,100.0,30.0,$5.00,69005,13
2412,9019744,Private room,46235164,2015-10-10,,0.1,8.0,9.0,10.0,9.0,10.0,87.0,50.0,,69008,3
2414,9020164,Private room,15144535,2014-05-05,100%,0.04,8.0,10.0,10.0,10.0,10.0,100.0,120.0,,69002,1
2418,9022517,Private room,14398669,2014-04-17,,0.1,9.0,10.0,10.0,10.0,9.0,100.0,99.0,,69002,3
2420,9023638,Private room,19494167,2014-08-05,100%,4.22,9.0,10.0,9.0,10.0,9.0,88.0,30.0,$10.00,69002,139
2441,9057673,Private room,36021906,2015-06-17,100%,0.53,10.0,9.0,10.0,10.0,10.0,96.0,70.0,$5.00,69004,9
2447,9069812,Private room,7195550,2013-06-30,100%,0.08,10.0,10.0,10.0,10.0,10.0,100.0,105.0,$20.00,69001,3
2458,9081927,Private room,30139574,2015-03-28,60%,0.39,10.0,9.0,10.0,10.0,10.0,100.0,38.0,,69009,14
2463,9085005,Private room,2750036,2012-06-26,100%,0.03,,,,,,40.0,150.0,,69007,1
2467,9086710,Private room,47382815,2015-10-25,,0.17,10.0,10.0,10.0,10.0,9.0,100.0,50.0,$0.00,69001,2
2493,9113115,Private room,3103951,2012-07-30,85%,0.1,5.0,7.0,10.0,10.0,7.0,50.0,149.0,$55.00,69008,3
2502,9125710,Private room,47540736,2015-10-27,,0.04,10.0,10.0,10.0,10.0,10.0,100.0,25.0,,69009,1
2510,9134755,Private room,47576224,2015-10-27,,0.12,10.0,10.0,10.0,10.0,7.0,85.0,30.0,,69006,4
2512,9142662,Private room,19845247,2014-08-11,,0.06,9.0,9.0,10.0,10.0,10.0,80.0,50.0,,69004,2
2513,9142744,Private room,47611781,2015-10-28,100%,12.07,10.0,9.0,10.0,10.0,10.0,94.0,28.0,,69006,449
2517,9147294,Private room,47629260,2015-10-28,100%,3.18,10.0,10.0,10.0,10.0,10.0,99.0,55.0,,69005,117
2525,9159253,Private room,47611781,2015-10-28,100%,7.47,10.0,9.0,10.0,10.0,10.0,94.0,38.0,,69006,276
2534,9165354,Private room,19635388,2014-08-07,100%,0.72,8.0,9.0,10.0,10.0,9.0,92.0,38.0,,69003,10
2537,9168949,Private room,14939789,2014-04-30,,0.83,10.0,10.0,10.0,10.0,10.0,99.0,50.0,,69001,30
2539,9170500,Private room,21992075,2014-10-01,,0.39,9.0,10.0,10.0,10.0,8.0,91.0,25.0,$20.00,69004,14
2550,9186958,Private room,30000734,2015-03-25,,0.04,,,,,,,80.0,,69001,1
2552,9190787,Private room,38588644,2015-07-15,,0.08,9.0,8.0,10.0,10.0,10.0,100.0,50.0,$10.00,69007,3
2553,9191325,Private room,9423168,2013-10-14,,2.0,10.0,9.0,10.0,10.0,10.0,100.0,29.0,,69009,2
2563,9203626,Private room,10820276,2013-12-26,,2.49,9.0,10.0,9.0,9.0,9.0,87.0,38.0,$10.00,69002,92
2575,9209655,Private room,34353344,2015-05-27,,0.48,9.0,10.0,10.0,10.0,10.0,93.0,40.0,$0.00,69006,17
2586,9212758,Private room,38544839,2015-07-15,100%,2.65,9.0,10.0,10.0,9.0,9.0,92.0,32.0,$10.00,69001,97
2591,9220657,Private room,18011270,2014-07-12,,0.33,10.0,10.0,10.0,10.0,10.0,95.0,40.0,,69004,12
2592,9222055,Private room,21205005,2014-09-11,100%,0.49,10.0,9.0,10.0,10.0,10.0,97.0,40.0,$10.00,69003,18
2608,9233966,Private room,29922075,2015-03-24,,0.33,10.0,10.0,10.0,10.0,10.0,98.0,39.0,,69003,11
2610,9235028,Private room,47922014,2015-11-01,,0.03,10.0,10.0,10.0,10.0,10.0,100.0,50.0,,69500,1
2620,9248732,Private room,38946682,2015-07-19,,0.43,9.0,10.0,9.0,9.0,8.0,89.0,24.0,$5.00,69008,16
2640,9267890,Private room,31787515,2015-04-23,,3.42,9.0,10.0,10.0,10.0,10.0,92.0,30.0,,69006,126
2661,9287664,Private room,48227206,2015-11-05,,0.03,,,10.0,,6.0,100.0,60.0,,69002,1
2670,9296916,Private room,3060704,2012-07-26,50%,0.49,10.0,10.0,10.0,10.0,10.0,96.0,26.0,,69003,18
2671,9299915,Private room,48279626,2015-11-05,60%,0.73,10.0,10.0,10.0,10.0,10.0,100.0,25.0,$8.00,69005,5
2678,9311183,Private room,31743280,2015-04-22,,0.03,10.0,10.0,10.0,10.0,10.0,100.0,29.0,$5.00,69004,1
2680,9314834,Private room,11198185,2014-01-11,100%,1.49,10.0,9.0,10.0,10.0,10.0,98.0,30.0,,69009,44
2684,9322471,Private room,48386056,2015-11-07,,0.03,8.0,8.0,10.0,10.0,10.0,100.0,100.0,,69007,1
2686,9323383,Private room,48390247,2015-11-07,,0.17,10.0,10.0,10.0,10.0,10.0,100.0,35.0,$10.00,69005,5
2689,9323810,Private room,48392655,2015-11-07,,0.08,10.0,9.0,10.0,10.0,10.0,90.0,50.0,,69110,2
2714,9339681,Private room,38228448,2015-07-12,,0.08,8.0,8.0,9.0,10.0,9.0,93.0,30.0,,69009,3
2723,9341372,Private room,4301604,2012-12-02,,0.55,9.0,10.0,10.0,10.0,10.0,100.0,50.0,$0.00,69005,16
2724,9341437,Private room,7947018,2013-08-05,,0.07,7.0,7.0,9.0,9.0,8.0,80.0,49.0,,69007,2
2729,9342912,Private room,14311916,2014-04-15,100%,0.69,10.0,10.0,10.0,10.0,10.0,100.0,62.0,$0.00,69002,8
2733,9343442,Private room,48492466,2015-11-08,100%,0.09,10.0,10.0,10.0,10.0,8.0,80.0,55.0,$20.00,69003,1
2746,9348294,Private room,48515824,2015-11-08,,0.25,10.0,10.0,10.0,10.0,10.0,98.0,45.0,,69005,9
2747,9354363,Private room,33999339,2015-05-22,100%,0.78,9.0,8.0,9.0,9.0,10.0,90.0,32.0,$9.00,69008,27
2751,9356289,Private room,31749557,2015-04-22,,0.49,9.0,9.0,10.0,10.0,9.0,87.0,50.0,$5.00,69009,18
2780,9377717,Private room,43357618,2015-09-04,,0.33,10.0,9.0,10.0,10.0,10.0,92.0,30.0,,69007,12
2783,9379569,Private room,48662417,2015-11-10,100%,1.45,9.0,9.0,10.0,10.0,10.0,100.0,70.0,$20.00,69004,3
2806,9398582,Private room,48744721,2015-11-11,,0.5,10.0,10.0,10.0,10.0,10.0,98.0,40.0,,69007,18
2811,9400769,Private room,39311461,2015-07-23,,0.04,10.0,10.0,10.0,10.0,10.0,100.0,50.0,$30.00,69003,1
2812,9400891,Private room,7016120,2013-06-20,,0.77,10.0,9.0,10.0,10.0,10.0,94.0,33.0,,69008,28
2813,9401002,Private room,48755060,2015-11-11,,0.2,10.0,10.0,10.0,10.0,9.0,83.0,39.0,,69007,6
2819,9402542,Private room,48760586,2015-11-11,,0.12,9.0,10.0,10.0,10.0,8.0,95.0,50.0,,69008,4
