,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
398,3081949,Private room,14646807,2014-04-23,71%,0.02,8.0,8.0,10.0,8.0,10.0,100.0,65.0,,33000,1
409,3133891,Private room,10186463,2013-11-22,80%,0.28,9.0,9.0,10.0,9.0,8.0,85.0,42.0,$4.00,33800,15
411,3145077,Private room,15191723,2014-05-06,100%,0.69,10.0,10.0,10.0,10.0,10.0,98.0,45.0,$15.00,33000,37
413,3149426,Private room,15952519,2014-05-25,100%,0.03,,,,,,80.0,21.0,$7.00,33310,1
425,3190584,Private room,16172955,2014-05-30,88%,2.57,9.0,9.0,10.0,10.0,10.0,91.0,30.0,,33300,135
435,3226950,Private room,16057666,2014-05-27,100%,1.74,9.0,10.0,10.0,10.0,10.0,94.0,80.0,,33000,92
447,3309512,Private room,16671080,2014-06-11,,2.31,10.0,10.0,10.0,10.0,10.0,99.0,55.0,$5.00,33000,70
449,3313893,Private room,16734125,2014-06-13,100%,0.1,9.0,9.0,10.0,10.0,10.0,100.0,60.0,$0.00,33300,5
453,3331472,Private room,7914202,2013-08-03,100%,3.63,9.0,9.0,10.0,10.0,10.0,94.0,35.0,$6.00,33000,193
458,3359491,Private room,16949325,2014-06-18,,0.44,8.0,9.0,9.0,9.0,7.0,81.0,32.0,,33000,23
464,3383739,Private room,17071507,2014-06-21,,0.19,9.0,10.0,10.0,9.0,7.0,80.0,25.0,,33000,10
470,3431762,Private room,15188630,2014-05-06,60%,0.76,9.0,8.0,10.0,9.0,10.0,92.0,22.0,$0.00,33800,40
475,3447547,Private room,15404428,2014-05-12,,0.12,10.0,9.0,10.0,9.0,9.0,90.0,26.0,$10.00,33400,6
486,3505549,Private room,17635417,2014-07-04,100%,0.38,10.0,9.0,10.0,10.0,10.0,97.0,24.0,,33000,13
490,3524974,Private room,17635417,2014-07-04,100%,0.96,9.0,10.0,10.0,10.0,9.0,93.0,35.0,$0.00,33000,49
492,3528379,Private room,17287540,2014-06-26,,0.34,9.0,10.0,9.0,10.0,9.0,90.0,30.0,$20.00,33000,10
499,3554744,Private room,17898909,2014-07-10,100%,5.26,9.0,9.0,9.0,10.0,9.0,90.0,40.0,,33000,277
506,3570100,Private room,6715570,2013-06-03,100%,0.51,9.0,9.0,10.0,10.0,10.0,96.0,89.0,,33130,15
508,3581536,Private room,4417006,2012-12-16,,0.26,10.0,9.0,10.0,10.0,9.0,98.0,60.0,$20.00,33400,11
509,3582925,Private room,18047678,2014-07-13,,0.16,10.0,10.0,10.0,10.0,10.0,93.0,45.0,,33170,7
514,3619747,Private room,18237569,2014-07-17,100%,0.58,10.0,9.0,10.0,10.0,10.0,97.0,43.0,$20.00,33700,30
515,3623882,Private room,18254467,2014-07-17,100%,0.88,9.0,8.0,9.0,9.0,10.0,93.0,35.0,$0.00,33150,46
531,3718301,Private room,2735557,2012-06-25,100%,1.86,9.0,9.0,9.0,10.0,10.0,92.0,29.0,$9.00,33270,90
533,3735254,Private room,19092197,2014-07-29,100%,1.36,10.0,9.0,10.0,10.0,10.0,97.0,26.0,,33160,70
535,3738130,Private room,19109255,2014-07-29,100%,4.07,10.0,9.0,10.0,10.0,10.0,93.0,21.0,,33300,211
537,3755668,Private room,19224420,2014-07-31,,0.23,9.0,9.0,9.0,9.0,9.0,95.0,16.0,,33800,12
539,3761833,Private room,7623832,2013-07-21,100%,0.36,9.0,9.0,10.0,10.0,10.0,94.0,49.0,$10.00,33800,18
545,3799160,Private room,17162144,2014-06-23,100%,0.59,9.0,10.0,10.0,10.0,10.0,97.0,75.0,,33000,26
552,3847691,Private room,14922628,2014-04-30,,0.92,9.0,9.0,10.0,10.0,10.0,95.0,40.0,,33130,47
560,3913837,Private room,20199477,2014-08-18,,0.23,9.0,9.0,9.0,10.0,10.0,91.0,70.0,,33270,11
562,3941183,Private room,8811801,2013-09-13,100%,0.08,10.0,9.0,10.0,10.0,10.0,95.0,50.0,$20.00,33700,4
567,4003806,Private room,8489280,2013-08-28,100%,1.09,10.0,9.0,10.0,10.0,10.0,96.0,45.0,$5.00,33200,56
571,4037369,Private room,20931814,2014-09-04,100%,2.47,9.0,9.0,10.0,10.0,9.0,92.0,30.0,$10.00,33300,119
572,4043299,Private room,20965298,2014-09-05,86%,4.87,9.0,9.0,9.0,10.0,8.0,87.0,25.0,,33800,247
577,4122808,Private room,15188630,2014-05-06,60%,0.44,9.0,8.0,10.0,9.0,10.0,86.0,22.0,,33800,22
578,4122957,Private room,21359954,2014-09-15,,1.63,10.0,10.0,10.0,10.0,10.0,99.0,45.0,,33000,81
581,4123982,Private room,21393409,2014-09-16,100%,0.13,10.0,10.0,10.0,10.0,10.0,100.0,55.0,,33800,2
587,4154174,Private room,6481965,2013-05-20,100%,3.07,10.0,9.0,10.0,10.0,10.0,97.0,36.0,,33000,154
591,4179569,Private room,7335789,2013-07-07,100%,0.41,10.0,10.0,10.0,10.0,10.0,100.0,34.0,$0.00,33600,7
593,4190104,Private room,21738617,2014-09-24,90%,4.43,9.0,9.0,10.0,10.0,9.0,92.0,34.0,,33800,219
594,4194157,Private room,21759584,2014-09-25,100%,0.06,9.0,9.0,10.0,9.0,9.0,90.0,34.0,,33200,2
595,4201464,Private room,21548737,2014-09-20,,0.06,10.0,10.0,10.0,10.0,10.0,100.0,55.0,$10.00,33800,1
596,4203068,Private room,21805655,2014-09-26,,0.1,10.0,10.0,10.0,10.0,10.0,100.0,40.0,,33170,2
599,4216399,Private room,20519499,2014-08-25,,0.19,9.0,10.0,10.0,10.0,8.0,92.0,30.0,,33000,6
600,4222263,Private room,16948727,2014-06-18,100%,1.15,10.0,9.0,10.0,10.0,10.0,98.0,42.0,,33000,56
602,4231237,Private room,21957328,2014-09-30,70%,0.33,9.0,9.0,10.0,10.0,9.0,88.0,45.0,$20.00,33000,15
603,4254095,Private room,22076666,2014-10-03,100%,7.15,9.0,10.0,10.0,10.0,9.0,88.0,45.0,,33000,342
605,4263049,Private room,22127605,2014-10-04,100%,0.46,9.0,9.0,9.0,9.0,10.0,93.0,25.0,$10.00,33300,20
613,4320466,Private room,22431689,2014-10-12,100%,0.29,10.0,8.0,9.0,9.0,9.0,90.0,38.0,$4.00,33160,13
614,4320647,Private room,22432634,2014-10-12,100%,0.46,9.0,9.0,10.0,9.0,8.0,88.0,28.0,$5.00,33300,20
617,4346451,Private room,22563667,2014-10-15,,1.69,10.0,10.0,10.0,10.0,9.0,94.0,125.0,$10.00,33000,81
618,4347528,Private room,6087321,2013-04-25,100%,0.1,10.0,10.0,10.0,10.0,10.0,100.0,35.0,,33160,4
621,4355613,Private room,9991252,2013-11-13,100%,0.09,9.0,9.0,10.0,10.0,10.0,95.0,65.0,,33000,4
633,4480418,Private room,19371220,2014-08-03,90%,4.39,10.0,9.0,10.0,10.0,9.0,91.0,25.0,,33800,215
636,4492158,Private room,23260845,2014-11-02,,0.03,2.0,8.0,6.0,8.0,2.0,40.0,37.0,$5.00,33200,1
638,4500510,Private room,2671260,2012-06-18,,0.36,9.0,9.0,10.0,10.0,10.0,100.0,85.0,,33000,2
654,4587089,Private room,11146965,2014-01-09,,2.44,10.0,10.0,10.0,10.0,10.0,96.0,27.0,,33000,11
659,4599695,Private room,23840778,2014-11-17,,0.79,10.0,10.0,10.0,9.0,10.0,94.0,45.0,,33000,36
665,4630462,Private room,23900984,2014-11-18,,0.03,10.0,8.0,10.0,10.0,10.0,100.0,100.0,,33800,1
669,4646325,Private room,18011552,2014-07-12,75%,1.23,9.0,10.0,10.0,10.0,9.0,94.0,50.0,$15.00,33000,58
670,4648935,Private room,3357537,2012-08-24,100%,0.52,9.0,9.0,10.0,10.0,9.0,90.0,24.0,$0.00,33000,25
673,4677019,Private room,24189499,2014-11-26,90%,1.29,10.0,9.0,10.0,10.0,10.0,96.0,25.0,,33320,49
685,4745499,Private room,22198122,2014-10-06,100%,1.71,10.0,9.0,10.0,10.0,10.0,95.0,29.0,,33700,81
688,4769688,Private room,11146965,2014-01-09,,1.7,10.0,10.0,10.0,10.0,10.0,94.0,31.0,,33000,81
702,4954181,Private room,24866926,2014-12-15,100%,1.61,9.0,9.0,10.0,10.0,9.0,91.0,24.0,$0.00,33150,75
707,4985025,Private room,25697585,2015-01-06,89%,1.25,10.0,9.0,10.0,10.0,10.0,98.0,25.0,,33600,36
716,5035126,Private room,25992389,2015-01-12,100%,0.19,10.0,9.0,10.0,10.0,10.0,94.0,80.0,$10.00,33000,8
725,5105591,Private room,26353691,2015-01-19,100%,0.23,9.0,9.0,9.0,10.0,10.0,95.0,39.0,,33400,10
732,5148857,Private room,26621073,2015-01-24,100%,5.37,9.0,9.0,10.0,10.0,9.0,92.0,30.0,,33600,237
737,5177761,Private room,4433732,2012-12-18,100%,4.0,9.0,10.0,10.0,9.0,9.0,88.0,30.0,$6.00,33300,16
743,5224717,Private room,8613866,2013-09-03,67%,1.08,9.0,9.0,10.0,10.0,8.0,89.0,24.0,,33000,48
758,5274884,Private room,20899010,2014-09-03,,0.12,10.0,10.0,10.0,10.0,10.0,92.0,28.0,,33000,5
760,5284039,Private room,5022650,2013-02-09,,0.08,10.0,9.0,10.0,10.0,10.0,100.0,28.0,$20.00,33270,3
761,5285439,Private room,27365484,2015-02-07,,0.43,6.0,9.0,10.0,8.0,6.0,70.0,50.0,$30.00,33160,2
762,5285688,Private room,4973797,2013-02-05,100%,0.34,10.0,10.0,10.0,10.0,10.0,97.0,30.0,$10.00,33160,14
763,5289160,Private room,7358394,2013-07-08,100%,1.44,9.0,10.0,9.0,10.0,10.0,92.0,50.0,$10.00,33000,49
771,5349009,Private room,27723526,2015-02-14,70%,0.5,8.0,8.0,9.0,9.0,8.0,81.0,30.0,,33300,22
772,5349479,Private room,27723526,2015-02-14,70%,0.18,9.0,9.0,10.0,10.0,9.0,90.0,35.0,,33300,8
773,5350205,Private room,16204750,2014-05-31,90%,0.16,9.0,10.0,10.0,10.0,10.0,94.0,56.0,$10.00,33000,7
775,5361949,Private room,16634116,2014-06-10,100%,1.17,10.0,10.0,10.0,10.0,10.0,97.0,33.0,$5.00,33520,52
776,5363892,Private room,27806059,2015-02-15,100%,3.15,10.0,9.0,10.0,10.0,10.0,98.0,40.0,,33300,93
777,5366049,Private room,27819645,2015-02-16,100%,2.02,10.0,9.0,10.0,10.0,10.0,96.0,24.0,,33200,91
790,5425372,Private room,28123747,2015-02-21,,1.42,10.0,9.0,10.0,10.0,10.0,100.0,60.0,$0.00,33160,5
797,5451536,Private room,9008328,2013-09-23,90%,5.14,10.0,10.0,10.0,10.0,10.0,97.0,40.0,$12.00,33000,167
804,5497254,Private room,28511099,2015-02-28,100%,3.19,10.0,10.0,10.0,10.0,9.0,98.0,35.0,$10.00,33000,22
812,5541670,Private room,19194298,2014-07-30,100%,0.86,9.0,9.0,10.0,10.0,9.0,92.0,30.0,$0.00,33200,37
814,5563329,Private room,6642737,2013-05-29,100%,0.38,9.0,9.0,10.0,9.0,10.0,93.0,52.0,,33300,17
816,5568641,Private room,5024593,2013-02-09,100%,0.44,10.0,10.0,10.0,10.0,10.0,94.0,25.0,,33170,14
817,5569391,Private room,18992812,2014-07-27,100%,0.37,10.0,9.0,10.0,10.0,9.0,93.0,40.0,,33000,12
818,5569480,Private room,28874266,2015-03-06,100%,6.26,10.0,9.0,10.0,10.0,10.0,96.0,40.0,$8.00,33000,272
828,5614426,Private room,12783877,2014-03-04,100%,0.69,9.0,9.0,10.0,10.0,10.0,92.0,38.0,$10.00,33700,28
829,5615011,Private room,16434447,2014-06-05,100%,1.29,10.0,9.0,10.0,10.0,9.0,93.0,20.0,$5.00,33700,57
837,5646927,Private room,12783877,2014-03-04,100%,0.36,10.0,9.0,10.0,10.0,10.0,97.0,35.0,$10.00,33700,15
843,5667279,Private room,24211012,2014-11-27,100%,2.09,9.0,9.0,10.0,10.0,10.0,94.0,39.0,$10.00,33700,87
844,5667372,Private room,29381529,2015-03-15,100%,1.26,10.0,9.0,10.0,10.0,10.0,93.0,39.0,,33300,56
850,5695944,Private room,22198122,2014-10-06,100%,1.05,10.0,9.0,10.0,10.0,10.0,95.0,26.0,,33700,47
866,5772057,Private room,5003112,2013-02-07,,0.08,9.0,10.0,10.0,10.0,10.0,100.0,28.0,$0.00,33320,3
873,5802985,Private room,30106103,2015-03-27,,0.05,9.0,9.0,10.0,10.0,10.0,100.0,100.0,,33000,2
878,5812690,Private room,17952183,2014-07-11,,2.91,10.0,9.0,10.0,10.0,10.0,97.0,42.0,$0.00,33000,127
879,5813084,Private room,30160954,2015-03-28,,0.02,10.0,10.0,10.0,10.0,10.0,100.0,38.0,,33000,1
885,5822721,Private room,11437177,2014-01-19,100%,3.63,10.0,9.0,10.0,10.0,10.0,97.0,36.0,$10.00,33150,158
887,5827608,Private room,30251148,2015-03-30,,5.53,9.0,10.0,10.0,10.0,9.0,92.0,42.0,,33000,242
891,5835700,Private room,30198960,2015-03-29,,0.73,10.0,10.0,10.0,10.0,10.0,96.0,31.0,,33300,30
892,5843077,Private room,30336842,2015-03-31,,1.15,10.0,10.0,10.0,10.0,10.0,99.0,27.0,,33700,42
893,5843588,Private room,30339233,2015-03-31,89%,0.18,9.0,9.0,9.0,9.0,8.0,86.0,29.0,,33320,7
909,5881205,Private room,30541619,2015-04-03,100%,0.1,9.0,10.0,9.0,9.0,9.0,90.0,66.0,$0.00,33000,4
910,5881343,Private room,30250807,2015-03-30,,0.03,8.0,6.0,10.0,10.0,10.0,80.0,125.0,$10.00,33000,1
914,5892532,Private room,30596509,2015-04-04,,0.26,10.0,10.0,10.0,10.0,10.0,98.0,20.0,,33400,9
918,5900050,Private room,28207618,2015-02-23,100%,0.54,9.0,9.0,10.0,10.0,10.0,97.0,60.0,,33000,23
921,5911601,Private room,2324152,2012-05-08,100%,0.55,10.0,9.0,10.0,10.0,10.0,96.0,28.0,,33530,16
924,5917301,Private room,30729582,2015-04-06,100%,3.53,9.0,9.0,10.0,10.0,10.0,94.0,35.0,$12.00,33300,154
925,5922204,Private room,30753818,2015-04-07,100%,1.56,9.0,8.0,9.0,9.0,9.0,82.0,26.0,,33300,68
928,5926267,Private room,30771455,2015-04-07,100%,3.19,10.0,9.0,10.0,10.0,10.0,97.0,35.0,,33100,134
929,5926305,Private room,21764031,2014-09-25,,0.02,8.0,10.0,10.0,10.0,10.0,100.0,48.0,,33000,1
932,5944299,Private room,26668899,2015-01-25,,0.02,8.0,8.0,8.0,10.0,8.0,80.0,40.0,,33270,1
940,5987226,Private room,30339233,2015-03-31,89%,0.19,9.0,9.0,9.0,10.0,10.0,93.0,29.0,,33320,8
954,6039639,Private room,31344321,2015-04-16,100%,1.54,10.0,10.0,10.0,10.0,10.0,98.0,35.0,$5.00,33000,67
962,6068461,Private room,31020877,2015-04-11,,0.06,10.0,10.0,10.0,10.0,10.0,100.0,80.0,,33320,1
963,6072724,Private room,12286587,2014-02-16,100%,2.89,9.0,10.0,10.0,9.0,10.0,92.0,66.0,$41.00,33000,119
968,6089468,Private room,23613511,2014-11-11,100%,0.76,9.0,8.0,9.0,9.0,9.0,87.0,46.0,$10.00,33310,33
973,6101856,Private room,22003654,2014-10-01,100%,1.48,9.0,10.0,10.0,10.0,10.0,96.0,49.0,,33800,59
977,6112641,Private room,14918456,2014-04-30,100%,2.3,10.0,10.0,10.0,10.0,10.0,98.0,35.0,,33000,96
990,6149019,Private room,31898153,2015-04-25,100%,0.05,9.0,10.0,9.0,10.0,9.0,90.0,400.0,$80.00,33000,2
994,6166874,Private room,11479004,2014-01-20,,0.31,10.0,9.0,10.0,10.0,10.0,86.0,38.0,$10.00,33000,13
998,6178978,Private room,30711279,2015-04-06,100%,1.55,10.0,9.0,10.0,10.0,10.0,95.0,30.0,$0.00,33170,63
1015,6237259,Private room,31904401,2015-04-25,100%,2.71,10.0,9.0,10.0,10.0,10.0,96.0,25.0,,33300,116
1024,6255410,Private room,29576862,2015-03-18,100%,0.79,10.0,9.0,10.0,10.0,10.0,98.0,45.0,,33100,33
1029,6260578,Private room,29949043,2015-03-24,,0.08,10.0,10.0,10.0,10.0,10.0,100.0,35.0,,33000,2
1032,6268945,Private room,29773184,2015-03-22,100%,2.78,10.0,10.0,10.0,10.0,10.0,98.0,39.0,$0.00,33800,116
1033,6273266,Private room,32603043,2015-05-04,,0.46,9.0,9.0,9.0,9.0,9.0,86.0,35.0,,33800,19
1038,6280408,Private room,6286913,2013-05-08,,0.07,9.0,8.0,9.0,10.0,9.0,93.0,30.0,,33800,3
1044,6307124,Private room,16094082,2014-05-28,,0.15,10.0,10.0,10.0,10.0,10.0,96.0,50.0,$10.00,33800,6
1053,6333420,Private room,32969708,2015-05-09,,0.16,9.0,9.0,10.0,10.0,9.0,94.0,35.0,,33100,7
1059,6344153,Private room,33040916,2015-05-10,100%,0.2,10.0,10.0,10.0,10.0,10.0,100.0,29.0,,33400,6
